Nama,Rating,Waktu,Review,case folding,tokenizing,stopword,stemming,topic_0_prob,topic_1_prob,dominant_topic,label,sentimen
Hardi Yanto,5,2021-02-10 15:12:58,Aplikasi dgn orientasi memakmurkan warga jogja,aplikasi dgn orientasi memakmurkan warga jogja,"['aplikasi', 'dgn', 'orientasi', 'memakmurkan', 'warga', 'jogja']","['aplikasi', 'dgn', 'orientasi', 'memakmurkan', 'warga', 'jogja']",['aplikasi dgn orientasi makmur warga jogja'],0.0745271238671882,0.9254728761328118,1,0,Negatif
Venny_ Molas,5,2021-02-10 01:57:55,Di tunggu yg mobilnya mas😁,di tunggu yg mobilnya mas ,"['di', 'tunggu', 'yg', 'mobilnya', 'mas']","['tunggu', 'yg', 'mobilnya', 'mas']",['tunggu yg mobil mas'],0.4401795387306112,0.5598204612693889,1,0,Negatif
Sudar Yanto,5,2021-02-09 17:34:46,Sangat membantu sekali,sangat membantu sekali,"['sangat', 'membantu', 'sekali']",['membantu'],['bantu'],0.2501756320033388,0.7498243679966612,1,0,Negatif
Muhammad Iqbal,2,2021-02-09 09:44:51,Sebetulnya aplikasi bagus dan tarif murah. Tetapi masih sangat banyak kendala. Ketika mencari driver sangat lama. Dan jarak driver dengan titik jemput jauh. Banyak menu fiturnya tp belum bisa dipakai. Mohon segera di maksimalkan dan gencar promo supaya lebih banyak drivernya. Sementara kasih bintang 2 dl aja supaya segera berbenah.,sebetulnya aplikasi bagus dan tarif murah tetapi masih sangat banyak kendala ketika mencari driver sangat lama dan jarak driver dengan titik jemput jauh banyak menu fiturnya tp belum bisa dipakai mohon segera di maksimalkan dan gencar promo supaya lebih banyak drivernya sementara kasih bintang dl aja supaya segera berbenah ,"['sebetulnya', 'aplikasi', 'bagus', 'dan', 'tarif', 'murah', 'tetapi', 'masih', 'sangat', 'banyak', 'kendala', 'ketika', 'mencari', 'driver', 'sangat', 'lama', 'dan', 'jarak', 'driver', 'dengan', 'titik', 'jemput', 'jauh', 'banyak', 'menu', 'fiturnya', 'tp', 'belum', 'bisa', 'dipakai', 'mohon', 'segera', 'di', 'maksimalkan', 'dan', 'gencar', 'promo', 'supaya', 'lebih', 'banyak', 'drivernya', 'sementara', 'kasih', 'bintang', 'dl', 'aja', 'supaya', 'segera', 'berbenah']","['aplikasi', 'bagus', 'tarif', 'murah', 'kendala', 'mencari', 'driver', 'jarak', 'driver', 'titik', 'jemput', 'menu', 'fiturnya', 'tp', 'dipakai', 'mohon', 'maksimalkan', 'gencar', 'promo', 'drivernya', 'kasih', 'bintang', 'dl', 'aja', 'berbenah']",['aplikasi bagus tarif murah kendala cari driver jarak driver titik jemput menu fiturnya tp pakai mohon maksimal gencar promo drivernya kasih bintang dl aja benah'],0.8339257336195491,0.1660742663804508,0,1,Positif
Okey Sip,5,2021-02-09 03:40:17,Cinta memajukan ekonomi lokal daerah,cinta memajukan ekonomi lokal daerah,"['cinta', 'memajukan', 'ekonomi', 'lokal', 'daerah']","['cinta', 'memajukan', 'ekonomi', 'lokal', 'daerah']",['cinta maju ekonomi lokal daerah'],0.0843405602681602,0.9156594397318398,1,0,Positif
Dian Raharjo,5,2021-02-08 18:55:23,murah,murah,['murah'],['murah'],['murah'],0.2571424288146418,0.7428575711853581,1,0,Positif
Aziz Inf,1,2021-02-08 09:02:32,"Ini aplikasi kok minta log telp, foto & video, dsb? Uninstall ah drpd dimanfaatin 😎",ini aplikasi kok minta log telp foto video dsb uninstall ah drpd dimanfaatin ,"['ini', 'aplikasi', 'kok', 'minta', 'log', 'telp', 'foto', 'video', 'dsb', 'uninstall', 'ah', 'drpd', 'dimanfaatin']","['aplikasi', 'log', 'telp', 'foto', 'video', 'dsb', 'uninstall', 'ah', 'drpd', 'dimanfaatin']",['aplikasi log telp foto video dsb uninstall ah drpd dimanfaatin'],0.1566488742141021,0.8433511257858979,1,0,Negatif
Dartono Dartono,5,2021-02-08 01:30:11,Bagus,bagus,['bagus'],['bagus'],['bagus'],0.2507895359629051,0.7492104640370949,1,0,Positif
dwi hanifah,5,2021-02-06 10:02:50,"Aplikasi yang sangat membantu , sukses selalu jogjakita❤",aplikasi yang sangat membantu sukses selalu jogjakita ,"['aplikasi', 'yang', 'sangat', 'membantu', 'sukses', 'selalu', 'jogjakita']","['aplikasi', 'membantu', 'sukses', 'jogjakita']",['aplikasi bantu sukses jogjakita'],0.1058558753250576,0.8941441246749424,1,0,Positif
D J MOERSIDHA,1,2021-02-06 09:56:14,Ribet,ribet,['ribet'],['ribet'],['ribet'],0.3975973733597144,0.6024026266402857,1,0,Negatif
Andi Sujarwoko,5,2021-02-05 07:02:44,Mantap,mantap,['mantap'],['mantap'],['mantap'],0.2500731584291216,0.7499268415708784,1,0,Positif
maria ganesha,1,2021-02-02 08:40:00,Baru nyoba sekali langsung dicancel donk sama drivernya,baru nyoba sekali langsung dicancel donk sama drivernya,"['baru', 'nyoba', 'sekali', 'langsung', 'dicancel', 'donk', 'sama', 'drivernya']","['nyoba', 'langsung', 'dicancel', 'donk', 'drivernya']",['nyoba langsung dicancel donk drivernya'],0.9124698838815628,0.0875301161184373,0,1,Negatif
rizcy halim,4,2021-02-02 02:28:18,Ada kode promo food or ridenya ga kak,ada kode promo food or ridenya ga kak,"['ada', 'kode', 'promo', 'food', 'or', 'ridenya', 'ga', 'kak']","['kode', 'promo', 'food', 'or', 'ridenya', 'ga', 'kak']",['kode promo food or ridenya ga kak'],0.9249453838421844,0.0750546161578155,0,1,Negatif
joglo semar,5,2021-02-01 03:11:06,Mantul,mantul,['mantul'],['mantul'],['mantul'],0.2507197506205103,0.7492802493794897,1,0,Negatif
aik bejey,5,2021-02-01 02:43:57,"Mantab,murah dan komplit. Semoga makin rame",mantab murah dan komplit semoga makin rame,"['mantab', 'murah', 'dan', 'komplit', 'semoga', 'makin', 'rame']","['mantab', 'murah', 'komplit', 'semoga', 'rame']",['mantab murah komplit moga rame'],0.0883600750989601,0.91163992490104,1,0,Positif
Hari Sawunggaling,5,2021-01-31 17:30:58,Kereen....kini semua jadi mudah dengan apllkasi jogjaKita,kereen kini semua jadi mudah dengan apllkasi jogjakita,"['kereen', 'kini', 'semua', 'jadi', 'mudah', 'dengan', 'apllkasi', 'jogjakita']","['kereen', 'mudah', 'apllkasi', 'jogjakita']",['kereen mudah apllkasi jogjakita'],0.1023169966310921,0.8976830033689078,1,0,Positif
Giyanto,5,2021-01-31 07:58:57,Cara daftar driver gimana?mks jawabanya.,cara daftar driver gimana mks jawabanya ,"['cara', 'daftar', 'driver', 'gimana', 'mks', 'jawabanya']","['daftar', 'driver', 'gimana', 'mks', 'jawabanya']",['daftar driver gimana mks jawabanya'],0.9152383089565213,0.0847616910434786,0,1,Negatif
NimaRoey22,5,2021-01-30 06:45:43,Aku belum coba fitur nya sih. Tapi...aku harap nggak kecewa dengan app ini,aku belum coba fitur nya sih tapi aku harap nggak kecewa dengan app ini,"['aku', 'belum', 'coba', 'fitur', 'nya', 'sih', 'tapi', 'aku', 'harap', 'nggak', 'kecewa', 'dengan', 'app', 'ini']","['coba', 'fitur', 'nya', 'sih', 'harap', 'nggak', 'kecewa', 'app']",['coba fitur nya sih harap nggak kecewa app'],0.9222903119662464,0.0777096880337535,0,1,Negatif
Global independence,4,2021-01-27 23:06:21,Mudah dan praktis,mudah dan praktis,"['mudah', 'dan', 'praktis']","['mudah', 'praktis']",['mudah praktis'],0.167854260236402,0.8321457397635981,1,0,Positif
Lutfi Amanda,5,2021-01-26 08:40:17,Dipromosikan min lewat wa fb ig dll Biar cepat booming...,dipromosikan min lewat wa fb ig dll biar cepat booming ,"['dipromosikan', 'min', 'lewat', 'wa', 'fb', 'ig', 'dll', 'biar', 'cepat', 'booming']","['dipromosikan', 'min', 'wa', 'fb', 'ig', 'dll', 'biar', 'cepat', 'booming']",['promosi min wa fb ig dll biar cepat booming'],0.0571091541697718,0.9428908458302282,1,0,Positif
Teguh Musmiyanto,5,2021-01-25 18:26:27,"Sekarang kalau mau belanja sayuran dan kebutuhan dapur di pasar lebih enak dan praktis, dibantu oleh driver Jogjakita yg ramah, kebutuhan dapur pun bisa terpenuhi. Ditambah promonya yg serba 5 ribu, makin hemat gaes😀👍 Jogjakita memang istimewa 👍🙏🙂",sekarang kalau mau belanja sayuran dan kebutuhan dapur di pasar lebih enak dan praktis dibantu oleh driver jogjakita yg ramah kebutuhan dapur pun bisa terpenuhi ditambah promonya yg serba ribu makin hemat gaes jogjakita memang istimewa ,"['sekarang', 'kalau', 'mau', 'belanja', 'sayuran', 'dan', 'kebutuhan', 'dapur', 'di', 'pasar', 'lebih', 'enak', 'dan', 'praktis', 'dibantu', 'oleh', 'driver', 'jogjakita', 'yg', 'ramah', 'kebutuhan', 'dapur', 'pun', 'bisa', 'terpenuhi', 'ditambah', 'promonya', 'yg', 'serba', 'ribu', 'makin', 'hemat', 'gaes', 'jogjakita', 'memang', 'istimewa']","['belanja', 'sayuran', 'kebutuhan', 'dapur', 'pasar', 'enak', 'praktis', 'dibantu', 'driver', 'jogjakita', 'yg', 'ramah', 'kebutuhan', 'dapur', 'terpenuhi', 'ditambah', 'promonya', 'yg', 'serba', 'ribu', 'hemat', 'gaes', 'jogjakita', 'istimewa']",['belanja sayur butuh dapur pasar enak praktis bantu driver jogjakita yg ramah butuh dapur penuh tambah promonya yg serba ribu hemat gaes jogjakita istimewa'],0.1423051427904615,0.8576948572095385,1,0,Positif
Dalono,5,2021-01-25 12:30:08,Ok,ok,['ok'],['ok'],['ok'],0.2501741927299574,0.7498258072700426,1,0,Positif
Hermawan Awan,1,2021-01-24 13:19:27,"Brengsekkkkkk daftar driver data udah didaftarke katanya nunggu konfirmasi via wa, sampe sbulan belum ada kabar, nomor yg udah terdaftar tak buat masuk katanya nomor belum terdaftar, setelah tak daftarin lagi nomor katanya udah terdaftar, muter2 gak jelas, pendaftaran sumpah mirip seperti aplikasi bodong mirip banget, brengsek brengsek mana data gue udah masuk lagi, gue udah pernah ketipu woiiiii ikut aplikasi bodong, pendaftarannya ya muter2 ka giniiii brengsek brengsek",brengsekkkkkk daftar driver data udah didaftarke katanya nunggu konfirmasi via wa sampe sbulan belum ada kabar nomor yg udah terdaftar tak buat masuk katanya nomor belum terdaftar setelah tak daftarin lagi nomor katanya udah terdaftar muter gak jelas pendaftaran sumpah mirip seperti aplikasi bodong mirip banget brengsek brengsek mana data gue udah masuk lagi gue udah pernah ketipu woiiiii ikut aplikasi bodong pendaftarannya ya muter ka giniiii brengsek brengsek,"['brengsekkkkkk', 'daftar', 'driver', 'data', 'udah', 'didaftarke', 'katanya', 'nunggu', 'konfirmasi', 'via', 'wa', 'sampe', 'sbulan', 'belum', 'ada', 'kabar', 'nomor', 'yg', 'udah', 'terdaftar', 'tak', 'buat', 'masuk', 'katanya', 'nomor', 'belum', 'terdaftar', 'setelah', 'tak', 'daftarin', 'lagi', 'nomor', 'katanya', 'udah', 'terdaftar', 'muter', 'gak', 'jelas', 'pendaftaran', 'sumpah', 'mirip', 'seperti', 'aplikasi', 'bodong', 'mirip', 'banget', 'brengsek', 'brengsek', 'mana', 'data', 'gue', 'udah', 'masuk', 'lagi', 'gue', 'udah', 'pernah', 'ketipu', 'woiiiii', 'ikut', 'aplikasi', 'bodong', 'pendaftarannya', 'ya', 'muter', 'ka', 'giniiii', 'brengsek', 'brengsek']","['brengsekkkkkk', 'daftar', 'driver', 'data', 'udah', 'didaftarke', 'nunggu', 'konfirmasi', 'via', 'wa', 'sampe', 'sbulan', 'kabar', 'nomor', 'yg', 'udah', 'terdaftar', 'masuk', 'nomor', 'terdaftar', 'daftarin', 'nomor', 'udah', 'terdaftar', 'muter', 'gak', 'pendaftaran', 'sumpah', 'aplikasi', 'bodong', 'banget', 'brengsek', 'brengsek', 'data', 'gue', 'udah', 'masuk', 'gue', 'udah', 'ketipu', 'woiiiii', 'aplikasi', 'bodong', 'pendaftarannya', 'ya', 'muter', 'ka', 'giniiii', 'brengsek', 'brengsek']",['brengsekkkkkk daftar driver data udah didaftarke nunggu konfirmasi via wa sampe sbulan kabar nomor yg udah daftar masuk nomor daftar daftarin nomor udah daftar muter gak daftar sumpah aplikasi bodong banget brengsek brengsek data gue udah masuk gue udah tipu woiiiii aplikasi bodong daftar ya muter ka giniiii brengsek brengsek'],0.9892170995805544,0.0107829004194458,0,1,Negatif
Indra Pradhana,5,2021-01-21 16:37:15,"Ini....baru aplikasi ISTIMEWA. Dimana ke Istimewaan nya, lekat dengan daerah pencipta aplikasi ini.... Daerah Istimewa Yogyakarta JogjaKita Dari Jogja Untuk Indonesia",ini baru aplikasi istimewa dimana ke istimewaan nya lekat dengan daerah pencipta aplikasi ini daerah istimewa yogyakarta jogjakita dari jogja untuk indonesia,"['ini', 'baru', 'aplikasi', 'istimewa', 'dimana', 'ke', 'istimewaan', 'nya', 'lekat', 'dengan', 'daerah', 'pencipta', 'aplikasi', 'ini', 'daerah', 'istimewa', 'yogyakarta', 'jogjakita', 'dari', 'jogja', 'untuk', 'indonesia']","['aplikasi', 'istimewa', 'dimana', 'istimewaan', 'nya', 'lekat', 'daerah', 'pencipta', 'aplikasi', 'daerah', 'istimewa', 'yogyakarta', 'jogjakita', 'jogja', 'indonesia']",['aplikasi istimewa mana istimewa nya lekat daerah cipta aplikasi daerah istimewa yogyakarta jogjakita jogja indonesia'],0.0804435091000237,0.9195564908999764,1,0,Positif
Yoni Wawa,4,2021-01-21 09:26:48,Bagus,bagus,['bagus'],['bagus'],['bagus'],0.2507895359629051,0.7492104640370949,1,0,Positif
Muhammad Hamid Al-Fatih,5,2021-01-18 05:07:10,wow kemana aja pake jogjakita gampang banget. murah lagi,wow kemana aja pake jogjakita gampang banget murah lagi,"['wow', 'kemana', 'aja', 'pake', 'jogjakita', 'gampang', 'banget', 'murah', 'lagi']","['wow', 'kemana', 'aja', 'pake', 'jogjakita', 'gampang', 'banget', 'murah']",['wow mana aja pake jogjakita gampang banget murah'],0.5660165907354199,0.4339834092645801,0,1,Positif
andri Widiyanto,5,2021-01-17 08:37:13,Aplikasi keren banget ini,aplikasi keren banget ini,"['aplikasi', 'keren', 'banget', 'ini']","['aplikasi', 'keren', 'banget']",['aplikasi keren banget'],0.1449288949061148,0.8550711050938852,1,0,Positif
Anisah15 Salma,5,2021-01-17 06:07:35,Aplikasi y komplit ... Isoh nggo bayar angkringan he he joss,aplikasi komplit isoh nggo bayar angkringan he he joss,"['aplikasi', 'komplit', 'isoh', 'nggo', 'bayar', 'angkringan', 'he', 'he', 'joss']","['aplikasi', 'komplit', 'isoh', 'nggo', 'bayar', 'angkringan', 'he', 'he', 'joss']",['aplikasi komplit isoh nggo bayar angkring he he joss'],0.1364843979972831,0.8635156020027168,1,0,Positif
Ilham fajar Mulya,3,2021-01-15 09:15:22,"Belum ada mobilnya ya .. dari jogjakita. Untuk lebih muat banyak orang, saat pergian. Bareng keluarga. Apa ada rencana dari jogjakita ... buat ada mobilnya. Saya senang, dengan aplikasi ojolnya asli jogja.",belum ada mobilnya ya dari jogjakita untuk lebih muat banyak orang saat pergian bareng keluarga apa ada rencana dari jogjakita buat ada mobilnya saya senang dengan aplikasi ojolnya asli jogja ,"['belum', 'ada', 'mobilnya', 'ya', 'dari', 'jogjakita', 'untuk', 'lebih', 'muat', 'banyak', 'orang', 'saat', 'pergian', 'bareng', 'keluarga', 'apa', 'ada', 'rencana', 'dari', 'jogjakita', 'buat', 'ada', 'mobilnya', 'saya', 'senang', 'dengan', 'aplikasi', 'ojolnya', 'asli', 'jogja']","['mobilnya', 'ya', 'jogjakita', 'muat', 'orang', 'pergian', 'bareng', 'keluarga', 'rencana', 'jogjakita', 'mobilnya', 'senang', 'aplikasi', 'ojolnya', 'asli', 'jogja']",['mobil ya jogjakita muat orang pergi bareng keluarga rencana jogjakita mobil senang aplikasi ojolnya asli jogja'],0.0321972094335061,0.9678027905664938,1,0,Positif
dina fitri astuti,5,2021-01-15 06:04:57,Aplikasi yg sangat membantu baik di bidang transportasi ataupun kuliner dan juga banyak promonya ... Terimakasih jogja kita ❤️,aplikasi yg sangat membantu baik di bidang transportasi ataupun kuliner dan juga banyak promonya terimakasih jogja kita ,"['aplikasi', 'yg', 'sangat', 'membantu', 'baik', 'di', 'bidang', 'transportasi', 'ataupun', 'kuliner', 'dan', 'juga', 'banyak', 'promonya', 'terimakasih', 'jogja', 'kita']","['aplikasi', 'yg', 'membantu', 'bidang', 'transportasi', 'kuliner', 'promonya', 'terimakasih', 'jogja']",['aplikasi yg bantu bidang transportasi kuliner promonya terimakasih jogja'],0.054352124630996,0.945647875369004,1,0,Negatif
Cis Cis,5,2021-01-15 02:49:02,Saya tinggal di surabaya Saya memakai aplikasi ini mengapa mencari lokasi terus.,saya tinggal di surabaya saya memakai aplikasi ini mengapa mencari lokasi terus ,"['saya', 'tinggal', 'di', 'surabaya', 'saya', 'memakai', 'aplikasi', 'ini', 'mengapa', 'mencari', 'lokasi', 'terus']","['tinggal', 'surabaya', 'memakai', 'aplikasi', 'mencari', 'lokasi']",['tinggal surabaya pakai aplikasi cari lokasi'],0.914023759423172,0.085976240576828,0,1,Negatif
Widarno Widarno,3,2021-01-14 10:49:06,"Kak tadi SDH download.isi nama ,Nmr hp ,email&pin Trs muncul tulisan akun anda baru dipersiapkan.terus nungguny brp lama ya",kak tadi sdh download isi nama nmr hp email pin trs muncul tulisan akun anda baru dipersiapkan terus nungguny brp lama ya,"['kak', 'tadi', 'sdh', 'download', 'isi', 'nama', 'nmr', 'hp', 'email', 'pin', 'trs', 'muncul', 'tulisan', 'akun', 'anda', 'baru', 'dipersiapkan', 'terus', 'nungguny', 'brp', 'lama', 'ya']","['kak', 'sdh', 'download', 'isi', 'nama', 'nmr', 'hp', 'email', 'pin', 'trs', 'muncul', 'tulisan', 'akun', 'dipersiapkan', 'nungguny', 'brp', 'ya']",['kak sdh download isi nama nmr hp email pin trs muncul tulis akun siap nungguny brp ya'],0.9684662745926852,0.0315337254073149,0,1,Positif
Ellen Aurelie,5,2021-01-14 07:55:18,Thanks ndoro buat yg bikin apk. Nice and murce 😍😍,thanks ndoro buat yg bikin apk nice and murce ,"['thanks', 'ndoro', 'buat', 'yg', 'bikin', 'apk', 'nice', 'and', 'murce']","['thanks', 'ndoro', 'yg', 'bikin', 'apk', 'nice', 'and', 'murce']",['thanks ndoro yg bikin apk nice and murce'],0.0950083460777878,0.904991653922212,1,0,Positif
yudi bg,5,2021-01-13 23:14:33,Paling juara,paling juara,"['paling', 'juara']",['juara'],['juara'],0.7208382138243755,0.2791617861756245,0,1,Negatif
Nur Zaman,5,2021-01-13 16:03:23,Baik,baik,['baik'],[],[''],0.5,0.5,0,1,Negatif
Ricky Indra,5,2021-01-12 15:53:02,"Aplikasi mantappp, nang jogja ra nganggo aplikasi asli jogja yo kebangeten 😆",aplikasi mantappp nang jogja ra nganggo aplikasi asli jogja yo kebangeten ,"['aplikasi', 'mantappp', 'nang', 'jogja', 'ra', 'nganggo', 'aplikasi', 'asli', 'jogja', 'yo', 'kebangeten']","['aplikasi', 'mantappp', 'nang', 'jogja', 'ra', 'nganggo', 'aplikasi', 'asli', 'jogja', 'yo', 'kebangeten']",['aplikasi mantappp nang jogja ra nganggo aplikasi asli jogja yo kebangeten'],0.0439013941288798,0.9560986058711202,1,0,Positif
Sang Petualang 1001 Tahun,5,2021-01-11 14:50:32,Alhamdulillah Lancar,alhamdulillah lancar,"['alhamdulillah', 'lancar']","['alhamdulillah', 'lancar']",['alhamdulillah lancar'],0.1727789836364891,0.8272210163635109,1,0,Positif
hasbi arrahman,5,2021-01-08 07:13:15,"Mantap, gini dong tarif murah",mantap gini dong tarif murah,"['mantap', 'gini', 'dong', 'tarif', 'murah']","['mantap', 'gini', 'tarif', 'murah']",['mantap gin tarif murah'],0.1805543593320698,0.8194456406679301,1,0,Positif
Adigdha kholif,5,2021-01-07 01:37:00,"Harga nya murah banget, keren jogjakita",harga nya murah banget keren jogjakita,"['harga', 'nya', 'murah', 'banget', 'keren', 'jogjakita']","['harga', 'nya', 'murah', 'banget', 'keren', 'jogjakita']",['harga nya murah banget keren jogjakita'],0.1074959432603133,0.8925040567396867,1,0,Positif
HUBBLE STUDIO,5,2021-01-06 13:07:55,"Tarif ojeknya murah banget, gn dong aplikasi yg berguna, diskonnya banyakin",tarif ojeknya murah banget gn dong aplikasi yg berguna diskonnya banyakin,"['tarif', 'ojeknya', 'murah', 'banget', 'gn', 'dong', 'aplikasi', 'yg', 'berguna', 'diskonnya', 'banyakin']","['tarif', 'ojeknya', 'murah', 'banget', 'gn', 'aplikasi', 'yg', 'berguna', 'diskonnya', 'banyakin']",['tarif ojek murah banget gn aplikasi yg guna diskon banyakin'],0.0527977813077035,0.9472022186922964,1,0,Positif
Bagus Cahyono,5,2021-01-05 05:45:11,Alhamdulillah... ada aplikasi JogjaKita...sudah lama kita tidak punya aplikasi yg asli Indonesia dengan kearifan lokal...semua digital sudah tdk original lg...semoga Jogja menjadi awal merah putih berkibar di Negeri Sendiri,alhamdulillah ada aplikasi jogjakita sudah lama kita tidak punya aplikasi yg asli indonesia dengan kearifan lokal semua digital sudah tdk original lg semoga jogja menjadi awal merah putih berkibar di negeri sendiri,"['alhamdulillah', 'ada', 'aplikasi', 'jogjakita', 'sudah', 'lama', 'kita', 'tidak', 'punya', 'aplikasi', 'yg', 'asli', 'indonesia', 'dengan', 'kearifan', 'lokal', 'semua', 'digital', 'sudah', 'tdk', 'original', 'lg', 'semoga', 'jogja', 'menjadi', 'awal', 'merah', 'putih', 'berkibar', 'di', 'negeri', 'sendiri']","['alhamdulillah', 'aplikasi', 'jogjakita', 'aplikasi', 'yg', 'asli', 'indonesia', 'kearifan', 'lokal', 'digital', 'tdk', 'original', 'lg', 'semoga', 'jogja', 'merah', 'putih', 'berkibar', 'negeri']",['alhamdulillah aplikasi jogjakita aplikasi yg asli indonesia arif lokal digital tdk original lg moga jogja merah putih kibar negeri'],0.0333823123622799,0.9666176876377202,1,0,Positif
Prabu Ir_One,5,2021-01-04 09:05:56,"Juosss.. aplikasi yang sangat berguna di saat kita lagi berdarmawisata ke Yogjakarta Pingin apa aja lengkap disini, pingin nginap di Hotel untuk bermalam atau beli oleh oleh buat keluarga di rumah semua lengkap disini.. Sukses selalu Bimasakti dengan Aplikasi nya yang sangat bermanfaat..",juosss aplikasi yang sangat berguna di saat kita lagi berdarmawisata ke yogjakarta pingin apa aja lengkap disini pingin nginap di hotel untuk bermalam atau beli oleh oleh buat keluarga di rumah semua lengkap disini sukses selalu bimasakti dengan aplikasi nya yang sangat bermanfaat ,"['juosss', 'aplikasi', 'yang', 'sangat', 'berguna', 'di', 'saat', 'kita', 'lagi', 'berdarmawisata', 'ke', 'yogjakarta', 'pingin', 'apa', 'aja', 'lengkap', 'disini', 'pingin', 'nginap', 'di', 'hotel', 'untuk', 'bermalam', 'atau', 'beli', 'oleh', 'oleh', 'buat', 'keluarga', 'di', 'rumah', 'semua', 'lengkap', 'disini', 'sukses', 'selalu', 'bimasakti', 'dengan', 'aplikasi', 'nya', 'yang', 'sangat', 'bermanfaat']","['juosss', 'aplikasi', 'berguna', 'berdarmawisata', 'yogjakarta', 'pingin', 'aja', 'lengkap', 'pingin', 'nginap', 'hotel', 'bermalam', 'beli', 'keluarga', 'rumah', 'lengkap', 'sukses', 'bimasakti', 'aplikasi', 'nya', 'bermanfaat']",['juosss aplikasi guna darmawisata yogjakarta pingin aja lengkap pingin nginap hotel malam beli keluarga rumah lengkap sukses bimasakti aplikasi nya manfaat'],0.1399932129667461,0.860006787033254,1,0,Positif
